score,user,message,date
1,Fathur Rizki,lama banget pak yaampun persiapan profilnya,2023-03-10 00:13:59
1,Arlang 022,Apk nya tidak bisa dibuka di hp a3s,2023-06-17 10:34:29
1,Khusnul Khotimah,Kenapa susah sekali buat daftar? Udah ke pengajuan juga sama aja hasilnya nihil,2023-03-14 16:25:31
1,Fauziyah Fikriyyah,Aplikasinya eror gak bisa Masuk-masuk,2024-05-05 01:08:39
1,mꪖo mꪖo,"aplikasi tolol utk sekelas pemerintahan,percuma yg kerja di bagian IT tp hsilnya kyk gini,yg kerja di pemerintahan rata"" org tua yg cari aman,jadi tanggungjawabnya gk da ,lebih baik di pekerjakan yg muda karna tanggungkawab ny penuh dn punya pola pikir yg maju,beda sama yg tua"" cari aman ja trus ,mau smpai kpan indonesia ini terbelakang 🤔🤔",2023-05-03 04:11:29
1,Ready Rahadian,"Tiap daftar gagal terus di pengisian nik salah, seburuk inikah pelayanan masyarakat untuk mencari kerja, atau disengaja biar pada ga bisa kerja?",2024-07-11 05:32:31
1,Rifai Lovers,Mau klik pengalaman kerja tidak bisa.. sangat jengkel,2025-01-06 01:11:38
1,Ocnil manarisip,Tidak responsif pengaduan kerja hanya di abaikan,2024-05-12 05:32:31
1,Renzo,"Ga jelas, mau isi biodata pemilihan lokasi aja ga lengkap, gimana mau isinya kalo ga lengkap",2025-01-21 08:01:16
1,Kristin A,"Nama ibu aku gk bisa di input katanya gak sesuai NIK. Ya tapi gimana otang di KK kayak gitu, dari aku lahir sampe gede nama ibu di KK ku gk pernah berubah. Jadi ibu ku siapa dong kalo nggak bisa di input?",2023-03-23 12:27:10
1,Pe Je,"Gimana ini? Padahal Yang buat pemerintah, apa kurang dana atau tenaga ahli ? Apa guna ada jurusan IT di Universitas ternama di Indonesia? Tidak menghasilkan tenaga ahli kah? Bagaimana mereka yang kuliah keluar negeri, bahkan mendapatkan beasiswa dari pemerintah? Sebentar apa yang diurusi KEMNAKER? APAKAH TIDAK ADA KEBERPIHAKAN KEPADA MASYARAKAT KELAS BAWAH ? Apa kurang tenaga ahli dibidang kemasyarakatan? Ah ah ah haaa.",2024-02-22 14:51:46
1,Iqbal Ramdhani,Kode OTP ga masuk masuk. Proses pembuatan akun aja ribeeeeet,2024-11-26 04:04:37
1,Hahahahha Hahahahah,"Saya kan lupa sandinya, terus no nya juga udah ilang, saya nunggu otp nya di email saya tapi no otp nya gak ada di email sayanya Terimakasih",2024-08-18 07:39:37
1,Mohammad Ikhsan Ramadhani,"Sudah ngisi biodata dari step 1-8 , di step 9 tidak bisa di simpan.",2025-01-11 14:48:36
1,Okka Setiawan,"Aneh saldo jkp ga cair cair, padahal udah memenuhi semua syarat",2024-03-10 04:01:38
1,king thanos,"Lah kok tempat lembaga pelatihan saya belum terdaftar sih ? , padahal udah resmi . gimana sih ni pemerintah ? Taunya respon lambat kek orang kelaparan, tempat saya kalau buat kartu kuning secara offline kejauhan 😭.",2022-12-07 13:52:03
1,SANUSI SAN,Aplikasi sampah ngga guna...buat verif aja kyk nunggu wahyu...parah kemampuan sdm nya kyk blom lulus sd,2025-01-01 07:49:58
1,TUMAN tv,"Mau ganti sandi aja repot, kode otp gak pernah dikirim. Ini niat bikin aplikasi gak sih ?",2025-01-06 19:07:11
1,Sahrul Sahrul,"Ribet banget buset mau login,perbaiki deh gimana sih kocak.",2025-01-09 05:58:13
1,PEXI,Saat melengkapi profil loading terus wkwk,2024-05-28 10:53:15
1,Lisa Rahma Sari,buka aplikasi aja be jam jam loading nya,2024-05-19 10:59:30
1,eki eki,"Ga berguna baru mau mengajukan klaim ke 3,masa belum kerja dituduh sudah bekerja, bilang aja uangnya dipake buat pemilu 🤣🤣 emang kejam dunia digital 🤣",2023-11-18 17:00:38
1,Muhammad Rizky,"GUNANYA APLIKASI BUAT APAAN KALO UJUNGNYA DI ARAHKAN KE WEBSITENYA? SITU WARAS??? DI KASIH DANA BUAT BIKIN APLIKASI MALAH CUMA JADI TEMPAT BUAT DAFTAR AKUN DOANG,ANEH SEKALI SANGAT WHY WHY WHY 🦅🦅🦅🦅🦅🦅🦅",2024-07-15 07:49:25
1,Hadry Pratama,"Aplikasi nya gak guna, kalo ujung2 nya ke web ngapain ada aplikasi?? Bege emg 😩🤣",2024-04-12 01:49:33
1,Haikal Fikri,Mau daftar masukin sesuai no .nik terus saya verifikasi dengan nama ibu malah GK bisa katanya nik gw GK sesuai dengan nik KK gw YA KALI GW CARI ORANG TUA BARU UTK VERIFIKASI NAMA IBU,2024-05-29 08:43:29
1,Singgih Fajar Maola,Kenapa setiap meminta kode otp selalu error ya saya sudah 2 hari mau bikin kartu kuning jadi tertunda,2023-08-04 02:37:13
1,Efendi Setiawan,Aplikasi busuk sia-sia saya bayar pajak kalo ada bintang ----19999 udh gw kasih,2024-03-29 12:08:15
1,Thomas,Aplikasi tolol udah didownload malah balik lagi ke web kan bodoh,2023-12-23 05:13:13
1,Muh faiz ali Ghozi,Bagaimana ini pemerintah aplikasinya sangat banyak kekurangan terutama pada pengisian biodata,2023-05-22 02:23:08
1,Donny Manik,"Produk pemerintah Indonesia yang jelek, dana APBN nya besar tapi aplikaai nya jelek",2023-08-15 19:33:43
1,Rizki Firmansyah,"Komentar saya ga pernah dibales gimana sih adminya, belum pernah daftar juga",2024-05-14 00:53:47
1,kiki pras,Terimakasih banyak sangat tidak membantu dan sangat menyusahkan,2024-04-27 04:12:25
1,Indri Surya,"Responny lamaa, pencairan jkp susah sampai tidak bisa cair",2024-03-12 07:51:29
1,Zaka Ria,"Pencarian ke 5 ga bisa,sih.... Sial dangkalan.... Malah yg lain, bulan ke empat udah ga bisa .... Brenksex....",2023-12-28 10:27:06
1,Lamar Kerja,"Jelek banget jir susah banget di pecet di aplikasi baru lemon,jelek",2024-01-16 06:01:54
1,Bayu Indra,"Attitude rendah, pelayanan lambat sangat rendah attitude nya",2023-06-07 03:24:03
1,Rahman Firdaus,Pilihan lokasi alamat untuk verifikasi tidak lengkap. Pilihan untuk Kota Pontianak Kalimantan Barat tidak ada,2024-04-11 05:52:47
1,Nur Zalsha Zasikha,"ng berguna apk nya, kalau ng niat ng udah buat",2024-02-24 03:33:22
1,Mas Yi,"Apk GAJE,, JANGAN INSTAL APK INI GUYS, PERCUMA!!!",2024-10-04 04:14:32
1,Rony Supriadi,"Nunggu kode nya gak muncul"" gimana sih padahal kan udh pake nmor yang bener 🤦",2023-05-27 12:59:54
1,Syaukani Yuki,Bikin platform aplikasi doang kepanggil kerja nya nggak!,2024-05-13 06:20:38
1,Arip Hidayat,Ini aplikasi apaan sih.?.cuma pajangan doang.?? Loker kaga update.. Nyampah doang buang duit negara atau bagaimana.?,2023-06-03 07:02:17
1,Aprillian Dwi Sandy,Udh download aplikasi tetap diarahkan pakai browser,2023-06-12 13:05:19
1,Ojie 94,"Sangat sangat buruk Terjadi kesalah di NIK KTP , begitu aja terus gak guna",2024-09-05 03:39:35
1,Enjang Diki,Buat apa bikin aplikasi ini kalo harus dialihkan terus ke Web,2024-01-26 11:54:40
1,Ansori Wijaya,"Tidak berguna, tidak ada lowongan",2024-08-31 03:45:41
1,Masbamss,Tolong aplikasi di perbaiki kembali supaya lebih berguna untuk masyarakat,2022-11-13 23:52:29
1,Fadil Ardiaz Saputra,apalah apk nya lemot eror terus servernya,2025-05-14 05:23:59
1,Muhammad Sobari,"Gak pernah buat akun tapi tiba tiba ada akun atas nama saya, ini melanggar privasi gak ya namanya?",2023-05-11 09:30:02
1,Risko Janggur,Apk gak jelas saya baru download eh malah Nik KTP saya sudah terdaftar aku aja baru download apk ini.tolong di perbaiki,2022-11-29 07:07:25
1,SEPTI PERMATA SARI,"Masa udh ksih email dengan benar, tpi dibilang gak benar terus",2024-11-30 03:41:02
1,Bilal Mulyana,apk cacat sekelas disnaker bikin apk kaya bocah sd. apa perlu di tutorial sama anak TKJ nih.,2025-06-09 09:44:23
1,haz Barakih,Ini kenapa kode otp ke email gk masuk2,2024-05-13 07:42:31
1,Syafiqa Nurul fawaid,"Aplikasi rusak parah tak dapat di buka ngbleng ,padahal aplikasi yang di buat pemerintah 😂",2023-12-22 10:12:27
1,Daz Tam,"Lebih bagus loker instagram, cuh",2025-07-26 14:09:43
1,sarwo edi,"saya belum diterima kerja pake aplikasi ini, ini aplikasi atau sampah ya, ga guna",2023-12-09 15:10:47
1,Safira Sitompul,"APLIKASI ANEH. MAU KLAIM JKP AJA DIPERSULIT. ALASANNYA NAMA BANK DAN NOMER REKENING TIDAK SESUAI. JELAS2 SECARA SISTEM NO REK BENAR,DAN TERTERA JUGA NAMANUA SECARA OTOMATIS JIKA PENGINPUTAN BENAR. TAPI PENGAJUAN DITOLAK KARNA SALAH NO REK DAN NAMA REK, GILA KALI. SUDAH DILAKUKAN BERULANG KALI,BAHKAN MENGGANTI REKENING DGN BANK BERBEDA,MALAH BILANGNYA ""SYSTEM SEDQNG EROR"". STRESS NJIR",2023-06-07 04:45:06
1,Ridwan_Sam,Tidak bisa mendaftar di aplikasi ini,2023-03-17 06:13:40
1,Octavianni,"SIAP KERJA dan KEMNAKER gak guna, mau urus JKP sampe sekarang gabisa, sampe beku tuh JKP. tolol duit dikorupsi doang 🖕🤣",2023-12-12 03:08:23
1,Faizal Hidayat,"gausah ada yg percaya apk pemerintah, GAADA YANG MEMBANTU!!",2025-06-12 06:25:55
1,Wahyu Jaya,ini kenapa pengisian nama lembaga penerbit sertifikat keyboard malah numberik,2025-03-28 22:27:35
1,Etika Rachmawati,Lengkapi biodata diri aj gak bisa bisa payah nih aplikasi blom siap,2023-05-06 09:04:14
1,FABIYANSYAH,aplikasi banyak bugnya gajelas,2024-05-16 03:22:19
1,Marwan Syah,Apk apa ni 2 hari gagal mulu swap photo.. Niat ngasih gk. Apa mau d makan sendiri.. Inget makan duit orang lain. Dosa!!!!!. Doa orang yg terzholimi pasti terkabul. Azab y allah😡,2024-07-14 04:52:54
1,febrian adi prakoso,"Saat pendaftaran nama ibu kandung kok tidak sesuai nik, trs harus tulis nama ibu siapa kalo ibu saya sendiri tidak sesuai",2023-04-16 02:27:38
1,Puthut Aji Sasongko,Adakah yang dapat pekerjaan lewat aplikasi ini saja tanpa orang dalam.,2024-03-17 19:30:17
1,Yuhari Gunawan,Sertihub diklik langsung ke website bnsp.go.id tapi berandanya iklan JUDI ONLINE Zona66 hadeeehhh 🤣🤣,2024-08-23 16:47:06
1,Juanda Juanda,"Pemerintah tolong tanggap, saya klaim JKP di persulit,perusahaan PHK saya tgl 18 Januari 2024,perusahaan nonaktifkan BPJS ketenagakerjaan saya 01 Januari 2024,dengan alasan tercatat di sytem ""pengunduran diri"" dalam proses nya PHK berlangsung sampai menemukan kesepakatan bulan April 2024,dan perusahaan berjanji untuk membantu data, saya Klaim program jKP, Klaim JKP di tolak karena melebihi tgl 3 Bulan dari Tgl PHK.ini yg terjadi...mana program pemerintah tentang klaim JKP yg dapat membantu......",2024-05-17 11:06:40
1,Rini muspika,"Aplikasi cacat, sering eror",2023-10-28 15:29:31
1,Fahri 05,"sangat buruk tidak bagus, bahkan menciptakan aplikasi buat pemerintahan aja gk becus cuih",2023-07-02 08:31:37
1,Raden Dimas,"Banyak BUG, developer ga beres kerjanya",2024-06-12 08:33:49
1,Dendi Ronaldi,Suka ekor ga bisa kirim foto ketinggalan job,2023-08-24 22:51:00
1,Azmi Rizky Anisa,Ngapain dibuat aplikasi kalo semua kontennya ada di google?,2024-02-22 00:54:50
1,frans budi,"aplikasi dan program jkp cuma buat oknum jadi ladang korupsi .sengaja di bikin error..ribet dan mempersulit orang yg lg kesusahan kena phk. bikin laporan permasalahan cuma di lempar sana sini ga ada selesainya sampai uang hak kita raib entah di makan setan mana. Asli buat ladang cuan aja ..bikin ngenes, nangis batin.. saya agustus 2023 uang dimakan setan ilang 1 jt belum teman2 saya jg ngalami. Eh tahun 2025 masih aja. Mana penguasanya..ga keliatan?? cuma sembunyi sambil ngantongi uang korban",2025-01-14 04:32:59
1,Titan Muhammad,Saya mangajukan ticket hampir 1 bulan tidak direspon sama sekali.,2024-09-19 02:40:00
1,Nina,ikut pelatihan kok selalu gak muncul ya?,2025-03-19 02:32:33
1,Ilham Mks,apa ini gk bisa verifikasi aneh bgt ni apk,2025-05-07 05:44:22
1,Febrians Aldi,"LINK RUSAK,MASUK KE PROGRAM PELATIHAN(SKILL)KERJA BUFFERING RELOAD TERUS,TOLONG DI BENERIN",2024-06-26 01:50:58
1,Riko Saputra,"Ga bisa masuk registrasi masa, nama IK dah sesuai.",2023-10-05 10:55:36
1,Kyanura Vi,nih mau bikin kartu kuning via online susah amat sih,2025-05-19 07:10:00
1,Adi Reyhan,Kenapa gak bisa kebaca oleh sistem nya,2023-08-18 06:27:22
1,Ade Nuralam,kode verifikasinya gak masuk masuk,2025-05-06 10:03:09
1,Akhsanul Khatab,Mohon tambahkan metode ganti email ketika salah memasukkan email.,2023-06-22 01:32:08
1,Zai M-Z,"Apl *SAMPAH* Gw klim JKP berkali2 kaga bisa2,bertele2 banyak BACOT.",2022-12-23 10:24:12
1,M Hadi,Maap saya kasihbintang jelek karena karena apak tidak lengkap kecamatan sindang jaya tidak tetdaftar,2023-01-11 07:12:46
1,Rika Hartanti,Parah banget sh ini aplikasi knpa gk bisa d'buka ya.,2023-12-03 23:25:14
1,Anggy Wiranata,gak bisa upload file,2023-03-31 03:15:36
1,Kama Rudin,tidak bisa login,2025-05-14 06:46:21
1,Aldi Renaldi,Pengajuan klaim lama banget ini kita mau ambil hak kita aja dipersulit Itu orang di bpjs kerjanya ngapain aja ? Proses verifikasi aja lama bener hadeh,2025-06-12 00:08:00
1,Nou Foul,"Nik sudah terpakai, padahal baru daftar,, ee",2023-03-07 03:00:49
1,Ahmad Nawawi,No nik udh bner Nama ibu kandung udh bener tpi gk bisa Tolong perbaiki,2024-01-02 04:15:23
1,Rony SCT,Di hapus aja aplikasi nya tidak membantu sama sekali,2024-03-15 03:23:02
1,Garansi Advan,Susah amat mau ferivikasi foto ga bisa keupload,2024-08-23 01:09:05
1,Afdal Aza,Aplikasiny knp error gk bs d buka,2024-05-22 15:04:11
1,Muhammad Nurhidayat,Interface bikin pusing,2025-05-12 23:30:31
1,Nia Firginia,Aplikasi pembodohan mau buat jkp aja gabisa,2025-03-10 17:53:23
1,Mus Thofa,Pas mau claim swafoto nya gabisa item semua gimna mau claim manfaat,2024-08-13 13:42:39
1,dhita rahmaa,apk gajelas loading doang! cuma bikin emosi!,2025-07-19 17:01:06
1,Nest App,"𝘛𝘖𝘓𝘖𝘕𝘎 𝘋𝘐𝘗𝘌𝘙𝘉𝘈𝘐𝘒𝘐 𝘔𝘈𝘚𝘐𝘏 𝘉𝘈𝘕𝘠𝘈𝘒 𝘉𝘜𝘎, 𝘚𝘌𝘒𝘌𝘓𝘈𝘚 𝘈𝘗𝘓𝘐𝘒𝘈𝘚𝘐 𝘗𝘌𝘔𝘌𝘙𝘐𝘕𝘛𝘈𝘏 𝘒𝘖𝘒 𝘒𝘈𝘠𝘈𝘒 𝘎𝘐𝘕𝘐...! 𝘎𝘒 𝘕𝘠𝘈𝘓𝘈𝘏𝘐𝘕 𝘠𝘎 𝘉𝘐𝘒𝘐𝘕 𝘈𝘗𝘓𝘐𝘒𝘈𝘚𝘐 𝘛𝘈𝘗𝘐 𝘠𝘖𝘜 𝘒𝘕𝘖𝘞 𝘓𝘏𝘈 𝘈𝘕𝘎𝘎𝘈𝘙𝘈𝘕 𝘉𝘌𝘚𝘈𝘙 𝘛𝘈𝘗𝘐 𝘋𝘐𝘚𝘜𝘕𝘈𝘛 𝘉𝘜𝘈𝘛 𝘈𝘗𝘓𝘐𝘒𝘈𝘚𝘐 𝘈𝘚𝘈𝘓-𝘈𝘚𝘈𝘓𝘈𝘕",2025-06-22 09:31:56
1,Allex Ragansyah,gk guna banyak error,2025-05-14 06:10:27
1,Twenty One,"Kalo belum siap mending jangan di rubah2 dulu, gagal terus !!!",2023-05-11 08:52:05
1,Muhammad Ridwan Wahyu prayogo,Kode otp tidak ada padahal udahh bener semua nomernya payahhh,2023-05-18 07:57:05
1,oki fagianto,Tolong update aplikasi nya masa domisili KTP Jawa Tengah Tidak ada Tegal ??,2025-02-23 17:55:29
1,yurico setiawan,"nik saya ada yang menggunakan , keamanan aplikasinya gimana ini ?",2025-07-02 07:19:51
1,Syaeful Anwar,"SAYA SEBAGAI RAKYAT MENGAKUI, APLIKASI INI 100% GAK BERGUNA",2025-07-12 09:41:54
1,Indi Nazma,aplikasi nya lemot,2025-07-14 06:49:06
1,Nazar muhamad ramdan,"OTP tidak masuk, tolong",2025-07-02 04:02:46
1,Heri Irawan,"Tidak cocok verifikasi ibu kandung, aplikasi pemerintah tapi anehhh",2022-12-24 00:43:26
1,Muh Alf128,"Ngga bisa login, cuma mentok dilogo doang",2024-05-14 04:48:53
1,Abdullah Mubaroq,punya pemerintah kalo soal teknologi dongo mulu,2025-06-30 06:50:18
1,Abymanyu NWR,ngeled bngt servernya backand aman? wkwk,2025-07-02 08:18:11
1,Dina Catur,"parah ini,,,,lemot aplikasinya",2025-06-28 11:57:10
1,Aprialdi Suranto,kode otp nya gk masuk,2025-07-02 03:11:15
1,Repandi Barus,Aplikasi busuk kode aktivasi aja susah banget,2023-07-20 07:27:27
1,Sahidin .12,Woy Kode OTP MANA...??? APLIKASI APAAN INI ITU PEGAWAI NYA KERJAANNYA NGAPAIN BIKIN APP GAK BECUS,2023-08-07 00:21:25
1,Agsza Asasyachrani,"Aplikasi buat pantes pantes doang,kemnaker gak guna",2023-10-19 09:09:14
1,Bintang Meteor,"dari kemaren mau ajuin keluhan gaada respon sama sekali, gimana sih ini",2024-06-26 04:05:21
1,Nur alim,bikin pake duit pajak pas dipake ngeleg²,2025-05-19 05:02:54
1,Dede Nurul Iman,Saya tidak bisa verifikasi nama ibu kandung. Salah terus. Gini amat aplikasi,2024-01-30 11:58:06
1,Fauzan Riansyah,"KENAPAA ADA MASALAH SIHH, PAS DI BUKA QR CODE NYA MIN, SAYA UDAH SAMPAI DI FESTIVAL NYARI KERJANYA LOH, UDAH SAMPE MALAH EROR BUFFERING TERUS QR CODE NYA",2025-05-21 01:50:06
1,Idris NurCahyo,itu yang kasih ratting 5 di aplikasi ini dibayar berapa? aplikasi ga jelas sekelas pemerintah yang didanai pemerintahan bikin aplikasi kayak gini kacau,2022-11-21 05:22:50
1,Arif Setyanto,Udah claim jkp berulang dan nama pemilik bank sudah sesuai dibilangnya tdk valid terus ..,2023-06-08 03:01:13
1,Bagus putu Eka Saputra,apk macam apa ini lemot banget begini ternyata apk buatan pemerintah kureng kali,2025-06-04 07:19:53
1,Wahyudi Firmansyah,Gk Aplikasi gk website asw yg kerja bagian it nya tolol pecat aja kerja gk becus,2024-01-29 14:00:21
1,Tan Tiyo,Masih perlu diperbaiki aplikasinya,2023-05-18 05:24:46
1,eko prihtianto,Engga ada layanan customer service jadi susah buat komplain,2024-11-27 20:01:31
1,Afis ismey yasya,"jmo JKN okeh yg ini buruk banget aplikasi nya ,dana nya di korupsi kah?",2025-05-20 04:42:35
1,Fiky Hermawan,kec legok kenapa tidak terdaftar?,2024-08-28 12:15:03
1,Prasetio Antoni,"emng provinsi cuma 10 min kalau buat akses untuk negara tu jangan nanggung""",2024-05-16 10:55:48
1,Asep Dadang. K,aplikasi SIAPkerja susah di unduh,2025-06-01 07:31:13
1,Juanda,ribett banget sumpah di kode otpnya gak kekirim²hadehhh 👎👎👎👎,2025-05-03 10:33:33
1,Mely Lulitasari,"GEMBEL NI APK, NYUSAHIN AJA, MASA MAU MASUKIN DOKUMEN GABISA KE KIRIM, DI ULANG JUGA SAMA AJA NGELAG NGELAG, PADAHAL JARINGAN UDAH LANCAR BANGET",2023-05-22 09:14:46
1,yan afeb23,aplikasinya gajls bngt aslii ini mah bukan buzzer gw,2025-06-08 11:20:26
1,Muhammad ALFARIZI,APLIKASI KOCAK MASA JAWA BARAT BEKASI KAGA ADA...Gimana Indonesia mau maju rakyat ajh dipersulit kerjaa,2025-05-17 03:47:49
1,frhn (frhn__31),kode otp nomor telpon susah masuknya,2025-06-27 11:13:06
1,XAN,aplikasi sangat tidak berguna 😆🤣,2025-06-03 11:25:45
1,Imoeng Mangoen Pradja,kode OTP gak masuk masuk.,2025-06-26 05:25:32
1,mashiro,aplikasi sampah rekrut staff it yang bener kocak,2025-05-14 04:49:42
1,Rangga Alamsyah,apk stres siapa si yg buat? bikin lama doang bikin kartu kuning,2025-06-23 08:27:47
1,Nabila aisya Purwati,"Gajelas banget, mau buat akun aja gabisa.",2025-05-14 06:00:48
1,Sob adikabb,"nunggu kode otp sama kaya nunggu banjir di gurun pasir, gini banget apk negara😮‍💨",2025-06-18 09:26:59
1,Rafli Pranoto,"aplikasi nya ngelag parah, bikin emosi",2025-05-14 03:18:46
1,Sahrul Ramdani,"aplikasi ribet kode otp ga masuk""",2025-05-21 00:37:11
1,Rafli Aminulloh,"HAHAHA. KALO BELUM SIAP BUAT APLIKASI MENDING GAUSAH DI RILIS DULU. TERLALU BANYAK BUG, BANYAK CACAT, BANYAK ERROR. BERAPA ANGGARAN NI BTW? GA GUNA",2025-05-17 04:09:52
1,QuotableBench33,suruh daftar kode otp kagak muncul,2025-06-11 02:30:06
1,Dedy Trianto,"aplikasi apa ini, di buka aja ndg bisa",2025-05-20 16:44:45
1,susy susanty indah,lemot banget. ribet.,2025-05-25 00:08:42
1,Solvia Via,"kita peserta dimainkan SM pemerintahan buat klaim jkp PHK kita,di lama2in ,klo bisa yg klaim putus asa g bisa klaim biar duit g keluar atau di korupsi SM pihak terkait.",2025-05-19 08:59:24
1,Generation Anbu,gagal trus pas swafoto,2025-06-13 02:25:58
1,Assalam Royyid,masih jelek aplikasinya!,2025-05-19 08:36:45
1,Ammar Rozaq Reynaldi,gada guna eror mulu apknya,2025-06-23 09:45:29
1,Dewiyanti Sukma A,ngestuck di logo 🙈,2025-05-18 15:25:46
1,Gilang pra,Klaim JKP dipersulit ..klaim dipersulit aplikasi jga sulit,2025-01-06 02:55:05
1,Cahya Firmansyah,Pemilihan Domisili Tidak Tersedia / Tidak Tercantum Sehingga Tidak Dapat Terisi,2025-01-24 15:17:55
1,Glory Rizky,"pemerintah t*l*l buat nyuruh download apk ginian padahal cuma mau bikin kartu pekerja. di suruh download gak berguna, disuruh di isi web lagi kocak cuih",2024-02-01 08:45:17
1,Panji Abdussalam,Tidak bisa memasukkan dokumen,2023-07-03 06:50:26
1,wdfk,masih pake aplikasi masih saja nganggur haduhhh,2024-10-10 04:43:40
1,Andika prasetya,Nggk dapat nomor otp gimana bisa masuk 🥱,2023-05-18 04:05:46
1,Rizky A,"Banyak bug ajg, benerin Sono",2023-07-03 06:32:32
1,Rini Widyastuti,lama banget nungguin kode otpnya,2025-07-01 23:36:18
1,Ilhan Abdhu Syukur,Aplikasi banyak bug.,2023-09-01 11:09:56
1,Muhammad Gasyim,admin saya mau daftar ke siap kerja tapi KTP saya sudah terdaftar duluan?,2025-03-23 10:32:15
1,Gusti Adiwijaya,kerja gak konsisten gak ada otak nya yang kerja di sini gak mikir rakyat,2025-04-03 04:32:51
1,Mayaantikasari_065,Dokumen ijazah yang sudah di upload ko tidak bisa di buka ???,2025-02-04 04:05:38
1,Wisnu Hidayat,Login nya susah....aplikasi jelek,2023-10-02 19:56:44
1,Anak Rimba,sangat kecewa karena claim jkp saya selalu gagal perifikasi,2025-04-15 17:42:39
1,Rahmat Scot,Aplikasi pemerintah paling gk guna... selalu eror,2024-03-24 12:24:12
1,habib setiyawan,tolong di perbaiki.,2025-06-03 09:58:26
1,Doni Aja,Aplikasi jelek gak ad otak verifikasi nama ibuk kandung. Ibu gua ad udah ninggal,2024-10-24 16:06:54
1,known as luth,"daerah kecamatan gaada daerah yg saya tinggali, kocak bgt",2025-06-29 08:12:27
1,nearz 92,"Mana menu klaim jkp ko tiba2 hilang, jadwal saya klaim hari ini Gimana sih",2023-06-11 01:02:58
1,nur afiyah,Gimana sih.. aplikasinya payah gak bisa di buka,2023-10-15 14:49:58
1,Rival Fadlun,"email bnr sandi bnr malah di bilang salah, salah dri mana coba ga jelas bngt",2024-07-30 03:21:04
1,ryo alexander,Kenapa foto nga terverifikasi sihhh susah banget skr,2025-03-13 06:11:26
1,Daniel,"pengakuan JKP udh 7 hari, masih verifikasi terus",2025-03-20 09:46:48
1,Amore Dg,"Gk jelas,gk minat membantu app sampah",2025-02-23 14:17:54
1,Edi Shihab,Aplikasi nyusahin orang bnyk bngt bug,2025-02-24 02:11:32
1,Fahrul Khusaeni,Ngga bisa bisa terima kode otp,2025-02-04 15:50:26
1,Ramdan Ramdan,Aplikasinya kaga jelas bug Mulu kon,2025-02-25 04:48:06
1,toni pratama putra,pemerintah ga niat buat aplikasi..,2025-02-19 13:11:18
1,Aku Aku,bikin aplikasi lemot,2025-04-08 06:11:38
1,Ypm Lsdy,"Gk bisa login pas lagi penting2nya ,",2024-09-18 06:07:49
1,Bela Marina Nainggolan,"Udh pas foto masih aja gakedetec, idiiihhhhh idihhhhh",2025-01-07 00:12:56
1,Setyo Aji,Ini gimana kode otp gak di kirim kirim,2023-05-30 12:11:04
1,Ahmad Raihan,Website tingkat kemnaker kok bobrok amat ya?,2023-06-24 07:54:34
1,Ajat Ajat,ngelag dan gak bisa swafoto,2025-05-23 22:56:50
1,Mujahidin Badri,sulit masuk akunnya pdhal sdh minta verifikasi nama sama saja 👎👎👎,2024-05-18 03:20:09
1,rahma rahmad,"SEMUA SERBA APLIKASI ,TAPI KETIKA ADA MASALAH LUPA SANDI DAN EMAIL TIDAK ADA BANTUAN SAMA SEKALI ,PADAHAL UDH CHAT KE WHATAPP RATUSAN KALI",2024-05-31 09:47:52
1,Kayra Boiem,eror ga bisa ganti nmr tlpon,2025-06-14 21:09:58
1,Algina Kinanthi,Tiap klaim gagal gagal gagal dimasalh foto sampai ganti hp jga sama ...gitu aja terus. Sampai GK bisa di klaim mantab makan uang rakyat,2025-02-06 01:35:15
1,Agus W,"Gak bisa isi biodata, sangat jelek sekali😂",2024-06-05 03:32:15
1,Diki suhendi,"Aplikasi pemerintah kenapa tidak guna, eror terus hadeuh pemborosan",2024-09-17 03:20:05
1,Tafa Uchiha,Gapapa sih. Download apk ini cuman buat ngerating aja.,2024-05-14 23:38:11
1,ILo Jibrillah,Mau selesaikan misi JKP eror tidak bisa terbuka,2025-01-05 10:28:07
1,Pengguna Google,"Kode otp kok nunggu 20 menit, kereset lagi nunggu terus, model PNS emang",2023-04-04 09:21:21
1,Dewi Cantik,aplilasinya cuma blank putih,2023-02-17 19:58:16
1,Al Akromi,PAYAH KLAIM JKP TAHUN INI DI PERSULIT PADAHAL PERSYARATAN UDAH BENER SEMUA TP SUSAH BUAT NGE-KLAIM,2025-03-24 12:08:03
1,Nanda Dwi Novian Putra,KENAPA NOMOR HANDPHONE TIDAK BISA DIGANTI ?,2023-05-18 08:58:06
1,dian indah lestari,Kenapa aku gak bisa klaim jkp lagi ya padahal baru kedua?,2024-03-03 07:35:37
1,Swan Dana,"Sumpah lemot parah,ganti foto ijazah aja susah Minta ampun",2024-02-02 11:25:48
1,faz fae,Ini gimana kalau email no hp gx aktv sedangkan butuh,2024-07-29 05:34:11
1,Gading Khoirul,Apk paling banyak eror nya uang nya buat korupsi doanh,2024-09-30 14:03:20
1,Setipen Chou,bikin program siap kerja buat apa ? Buat syarat doang biar pada keliatan kerja,2023-10-20 22:59:18
1,oreenii ke,"Bintang satu, mau ngelengkapi biodata aja invalid Mulu padahal udah sesuai",2024-06-08 04:50:15
1,Guntur Fadilah,Aplikasi dodol baru install malah hitam doang,2024-02-25 08:14:06
